Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
medio-del-texto,,,,,,,,md,,orange,,Wood,"",0,,0,deny,manual,236.00,269.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
medio-del-texto,,,,,,,,md,,orange,,Partex,"",0,,0,deny,manual,237.00,269.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
medio-del-texto,,,,,,,,md,,purple,,Plastic,"",0,,0,deny,manual,238.00,269.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
medio-del-texto,,,,,,,,md,,purple,,Wood,"",0,,0,deny,manual,208.00,269.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
medio-del-texto,,,,,,,,md,,purple,,Partex,"",0,,0,deny,manual,209.00,269.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,Humor New Agregado,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
<p>[/product_description]</p>
<p>[new_products]300[/new_products]</p>",Alicia,Jeans,"black, brown, Fiber, magenta, Plastic, purple, sm, violet, Wood, Wool, xl, yellow",true,Size,lg,Color,orange,Material,Cotton,"",0,,1,deny,manual,650.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/12_70d1070c-9d6a-41f8-a41e-4d5f2edc1f15.png?v=1524974162,1,,false,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,orange,,Wool,"",0,,0,deny,manual,640.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/7_1fffb678-ee1d-4dfa-a921-077141abcf9c.png?v=1524974162,2,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,orange,,Fiber,"",0,,0,deny,manual,630.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/8_0b4f9349-1a3e-4e64-ac75-4009c6c5ffe0.png?v=1524974162,3,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,orange,,Plastic,"",0,,0,deny,manual,620.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/9_c4ecc8db-f9e4-4258-8460-5d345eba2bcb.png?v=1524974162,4,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,violet,,Cotton,"",0,,0,deny,manual,610.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/10_5508f80e-2691-4cb8-ba49-b27c1c7f07f6.png?v=1524974162,5,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,violet,,Wool,"",0,,0,deny,manual,600.00,700.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/11_ebb427f7-85de-49a8-a667-2485c027c036.png?v=1524974162,6,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,violet,,Fiber,"",0,,0,deny,manual,590.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,violet,,Plastic,"",0,,0,deny,manual,580.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,red,,Cotton,"",0,,0,deny,manual,570.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,red,,Wool,"",0,,0,deny,manual,560.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,red,,Fiber,"",0,,0,deny,manual,555.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
humor-new-agregado,,,,,,,,lg,,red,,Plastic,"",0,,0,deny,manual,550.00,700.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,Lorem Ipsum,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
[/product_description]",Orion,Tops,"black, Cotton, Fiber, magenta, md, orange, Partex, pink, Plastic, purple, sm, yellow",true,Size,lg,Color,orange,Material,Wool,"",0,,1,deny,manual,500.00,555.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/16.png?v=1524974148,1,,false,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,orange,,Fiber,"",0,,0,deny,manual,385.00,555.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/18.png?v=1524974148,2,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,orange,,Plastic,"",0,,0,deny,manual,375.00,555.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/13_f0f42963-1b37-4fc8-af9d-366bb44bc85b.png?v=1524974148,3,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,purple,,Wool,"",0,,0,deny,manual,365.00,555.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/14_a4786c4e-4d38-4984-ba6e-3c118822c1d6.png?v=1524974148,4,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,purple,,Fiber,"",0,,0,deny,manual,355.00,555.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/15_e65091f3-cc67-4caa-a627-d1ab729c835d.png?v=1524974148,5,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,purple,,Plastic,"",0,,0,deny,manual,345.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,pink,,Wool,"",0,,0,deny,manual,335.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,pink,,Fiber,"",0,,0,deny,manual,325.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,pink,,Plastic,"",0,,0,deny,manual,315.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,violet,,Wool,"",0,,0,deny,manual,305.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,violet,,Fiber,"",0,,0,deny,manual,490.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,violet,,Plastic,"",0,,0,deny,manual,480.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,red,,Wool,"",0,,0,deny,manual,470.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,red,,Fiber,"",0,,0,deny,manual,460.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,lg,,red,,Plastic,"",0,,0,deny,manual,450.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,orange,,Wool,"",0,,0,deny,manual,440.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,orange,,Fiber,"",0,,0,deny,manual,430.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,orange,,Plastic,"",0,,0,deny,manual,420.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,purple,,Wool,"",0,,0,deny,manual,410.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,purple,,Fiber,"",0,,0,deny,manual,400.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,purple,,Plastic,"",0,,0,deny,manual,390.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,pink,,Wool,"",0,,0,deny,manual,380.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,pink,,Fiber,"",0,,0,deny,manual,370.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,pink,,Plastic,"",0,,0,deny,manual,360.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,violet,,Wool,"",0,,0,deny,manual,350.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,violet,,Fiber,"",0,,0,deny,manual,340.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,violet,,Plastic,"",0,,0,deny,manual,330.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,red,,Wool,"",0,,0,deny,manual,320.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,red,,Fiber,"",0,,0,deny,manual,310.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
lorem-ipsum,,,,,,,,sm,,red,,Plastic,"",0,,0,deny,manual,300.00,555.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,Original Hot Exacta,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
<p>[/product_description]</p>
<p>[hot_products]Hot[/hot_products]</p>",Alicia,Pant,"Cotton, Fiber, magenta, md, orange, Partex, pink, Plastic, purple, sm, Wood, Wool",true,Size,lg,Color,yellow,Material,Partex,"",0,shopify,12,deny,manual,600.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/20_3c5c85f0-e8f0-4e78-8845-db98fac394b1.png?v=1524974137,1,,false,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,yellow,,Wood,"",0,shopify,6,deny,manual,595.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/21_30818a85-669d-4181-ac0d-8a6bdc5b9a97.png?v=1524974137,2,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,black,,Partex,"",0,shopify,7,deny,manual,585.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/22_0f38e91a-9be8-45de-a2f1-64b97c8fb0a7.png?v=1524974137,3,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,black,,Wood,"",0,shopify,8,deny,manual,575.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/23_b58a1d76-8424-4ce5-b004-31e1cb2453bf.png?v=1524974137,4,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,brown,,Partex,"",0,shopify,7,deny,manual,565.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/19_ee99db76-1b9a-4c7f-aad5-28d79d64fc51.png?v=1524974137,5,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,brown,,Wood,"",0,shopify,8,deny,manual,555.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,magenta,,Partex,"",0,shopify,12,deny,manual,545.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,magenta,,Wood,"",0,shopify,11,deny,manual,535.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,orange,,Partex,"",0,shopify,10,deny,manual,525.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,lg,,orange,,Wood,"",0,shopify,9,deny,manual,515.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,yellow,,Partex,"",0,shopify,8,deny,manual,490.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,yellow,,Wood,"",0,shopify,7,deny,manual,480.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,black,,Partex,"",0,shopify,6,deny,manual,470.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,black,,Wood,"",0,shopify,5,deny,manual,460.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,brown,,Partex,"",0,shopify,4,deny,manual,450.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,brown,,Wood,"",0,shopify,3,deny,manual,440.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,magenta,,Partex,"",0,shopify,2,deny,manual,430.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,magenta,,Wood,"",0,shopify,1,deny,manual,420.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,orange,,Partex,"",0,shopify,12,deny,manual,410.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,md,,orange,,Wood,"",0,shopify,11,deny,manual,400.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,yellow,,Partex,"",0,shopify,10,deny,manual,590.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,yellow,,Wood,"",0,shopify,9,deny,manual,580.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,black,,Partex,"",0,shopify,8,deny,manual,570.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,black,,Wood,"",0,shopify,7,deny,manual,560.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,brown,,Partex,"",0,shopify,6,deny,manual,550.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,brown,,Wood,"",0,shopify,5,deny,manual,540.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,magenta,,Partex,"",0,shopify,4,deny,manual,530.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,magenta,,Wood,"",0,shopify,3,deny,manual,520.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,orange,,Partex,"",0,shopify,2,deny,manual,510.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
original-hot-exacta,,,,,,,,sm,,orange,,Wood,"",0,shopify,1,deny,manual,500.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,Finibus Bonorum,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
[/product_description]",Gazzle,Tights,"black, brown, Cotton, Fiber, magenta, md, orange, Partex, pink, Plastic, purple, sm, Wood, xl, yellow",true,Size,xl,Color,purple,Material,Plastic,"",0,,1,deny,manual,467.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/9_08307c72-0140-4dec-ab6d-bc4bf0f4a747.png?v=1524974127,1,,false,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,purple,,Wood,"",0,,0,deny,manual,465.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/10_7c9a0e77-022b-4921-9a98-4b26f3e46e75.png?v=1524974127,2,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,purple,,Partex,"",0,,0,deny,manual,463.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/11_c481dd1b-f0ca-40f2-b173-33fdf8a8f68b.png?v=1524974127,3,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,pink,,Plastic,"",0,,0,deny,manual,450.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/12_a684ebbd-99ba-4b0a-aecb-8bceb7aa1fd9.png?v=1524974127,4,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,pink,,Wood,"",0,,0,deny,manual,460.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/7_3fe5f286-22e5-4d20-8bc5-b1e85708bfb5.png?v=1524974127,5,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,pink,,Partex,"",0,,0,deny,manual,453.00,560.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/8_583d6941-c5bd-4c99-9a56-f76bd195d319.png?v=1524974127,6,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,violet,,Plastic,"",0,,0,deny,manual,457.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,violet,,Wood,"",0,,0,deny,manual,447.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,xl,,violet,,Partex,"",0,,0,deny,manual,444.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,purple,,Plastic,"",0,,0,deny,manual,440.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,purple,,Wood,"",0,,0,deny,manual,437.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,purple,,Partex,"",0,,0,deny,manual,434.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,pink,,Plastic,"",0,,0,deny,manual,430.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,pink,,Wood,"",0,,0,deny,manual,427.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,pink,,Partex,"",0,,0,deny,manual,424.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
